"","country_name","year","age","age_sum"
"2627","Pakistan",2018,0,4315710
"2628","Pakistan",2018,1,4237007
"2629","Pakistan",2018,2,4194692
"2630","Pakistan",2018,3,4186276
"2631","Pakistan",2018,4,4205115
"2632","Pakistan",2018,5,4216002
"2633","Pakistan",2018,6,4218468
"2634","Pakistan",2018,7,4212522
"2635","Pakistan",2018,8,4227776
"2636","Pakistan",2018,9,4264104
"2637","Pakistan",2018,10,4292545
"2638","Pakistan",2018,11,4311228
"2639","Pakistan",2018,12,4324822
"2640","Pakistan",2018,13,4350013
"2641","Pakistan",2018,14,4390424
"2642","Pakistan",2018,15,4418821
"2643","Pakistan",2018,16,4431183
"2644","Pakistan",2018,17,4433406
"2645","Pakistan",2018,18,4426857
"2646","Pakistan",2018,19,4405935
"2647","Pakistan",2018,20,4387643
"2648","Pakistan",2018,21,4346294
"2649","Pakistan",2018,22,4287244
"2650","Pakistan",2018,23,4224240
"2651","Pakistan",2018,24,4160962
"2652","Pakistan",2018,25,4097810
"2653","Pakistan",2018,26,4022045
"2654","Pakistan",2018,27,3938999
"2655","Pakistan",2018,28,3847008
"2656","Pakistan",2018,29,3752919
"2657","Pakistan",2018,30,3658778
"2658","Pakistan",2018,31,3537166
"2659","Pakistan",2018,32,3385664
"2660","Pakistan",2018,33,3236013
"2661","Pakistan",2018,34,3086599
"2662","Pakistan",2018,35,2943499
"2663","Pakistan",2018,36,2821531
"2664","Pakistan",2018,37,2667340
"2665","Pakistan",2018,38,2601966
"2666","Pakistan",2018,39,2504552
"2667","Pakistan",2018,40,2393305
"2668","Pakistan",2018,41,2289828
"2669","Pakistan",2018,42,2204956
"2670","Pakistan",2018,43,2130995
"2671","Pakistan",2018,44,2066654
"2672","Pakistan",2018,45,2010876
"2673","Pakistan",2018,46,1957987
"2674","Pakistan",2018,47,1925949
"2675","Pakistan",2018,48,1894989
"2676","Pakistan",2018,49,1857331
"2677","Pakistan",2018,50,1798636
"2678","Pakistan",2018,51,1723333
"2679","Pakistan",2018,52,1639742
"2680","Pakistan",2018,53,1564911
"2681","Pakistan",2018,54,1500188
"2682","Pakistan",2018,55,1444973
"2683","Pakistan",2018,56,1392610
"2684","Pakistan",2018,57,1336452
"2685","Pakistan",2018,58,1281146
"2686","Pakistan",2018,59,1225381
"2687","Pakistan",2018,60,1164811
"2688","Pakistan",2018,61,1099403
"2689","Pakistan",2018,62,1031518
"2690","Pakistan",2018,63,968013
"2691","Pakistan",2018,64,906979
"2692","Pakistan",2018,65,847077
"2693","Pakistan",2018,66,788341
"2694","Pakistan",2018,67,726593
"2695","Pakistan",2018,68,668474
"2696","Pakistan",2018,69,620632
"2697","Pakistan",2018,70,583898
"2698","Pakistan",2018,71,553993
"2699","Pakistan",2018,72,524506
"2700","Pakistan",2018,73,493616
"2701","Pakistan",2018,74,462228
"2702","Pakistan",2018,75,428819
"2703","Pakistan",2018,76,393885
"2704","Pakistan",2018,77,358414
"2705","Pakistan",2018,78,323459
"2706","Pakistan",2018,79,288266
"2707","Pakistan",2018,80,253712
"2708","Pakistan",2018,81,220654
"2709","Pakistan",2018,82,189078
"2710","Pakistan",2018,83,159904
"2711","Pakistan",2018,84,133200
"2712","Pakistan",2018,85,109105
"2713","Pakistan",2018,86,87686
"2714","Pakistan",2018,87,68994
"2715","Pakistan",2018,88,53292
"2716","Pakistan",2018,89,40576
"2717","Pakistan",2018,90,30459
"2718","Pakistan",2018,91,22481
"2719","Pakistan",2018,92,16197
"2720","Pakistan",2018,93,11372
"2721","Pakistan",2018,94,7792
"2722","Pakistan",2018,95,5201
"2723","Pakistan",2018,96,3376
"2724","Pakistan",2018,97,2125
"2725","Pakistan",2018,98,1298
"2726","Pakistan",2018,99,764
"2727","Pakistan",2018,100,907
"2728","Pakistan",2019,0,4302724
"2729","Pakistan",2019,1,4237326
"2730","Pakistan",2019,2,4206432
"2731","Pakistan",2019,3,4176619
"2732","Pakistan",2019,4,4173608
"2733","Pakistan",2019,5,4195443
"2734","Pakistan",2019,6,4208012
"2735","Pakistan",2019,7,4211254
"2736","Pakistan",2019,8,4205784
"2737","Pakistan",2019,9,4221326
"2738","Pakistan",2019,10,4258565
"2739","Pakistan",2019,11,4287900
"2740","Pakistan",2019,12,4306559
"2741","Pakistan",2019,13,4319956
"2742","Pakistan",2019,14,4344920
"2743","Pakistan",2019,15,4384433
"2744","Pakistan",2019,16,4411807
"2745","Pakistan",2019,17,4423815
"2746","Pakistan",2019,18,4425494
"2747","Pakistan",2019,19,4418375
"2748","Pakistan",2019,20,4395143
"2749","Pakistan",2019,21,4374233
"2750","Pakistan",2019,22,4332549
"2751","Pakistan",2019,23,4273368
"2752","Pakistan",2019,24,4210289
"2753","Pakistan",2019,25,4146910
"2754","Pakistan",2019,26,4083410
"2755","Pakistan",2019,27,4007989
"2756","Pakistan",2019,28,3924920
"2757","Pakistan",2019,29,3832858
"2758","Pakistan",2019,30,3740025
"2759","Pakistan",2019,31,3647275
"2760","Pakistan",2019,32,3525585
"2761","Pakistan",2019,33,3374126
"2762","Pakistan",2019,34,3224529
"2763","Pakistan",2019,35,3075955
"2764","Pakistan",2019,36,2933694
"2765","Pakistan",2019,37,2811736
"2766","Pakistan",2019,38,2657538
"2767","Pakistan",2019,39,2591922
"2768","Pakistan",2019,40,2494863
"2769","Pakistan",2019,41,2384060
"2770","Pakistan",2019,42,2280399
"2771","Pakistan",2019,43,2195309
"2772","Pakistan",2019,44,2121135
"2773","Pakistan",2019,45,2056905
"2774","Pakistan",2019,46,2001215
"2775","Pakistan",2019,47,1947995
"2776","Pakistan",2019,48,1915465
"2777","Pakistan",2019,49,1883923
"2778","Pakistan",2019,50,1845855
"2779","Pakistan",2019,51,1786847
"2780","Pakistan",2019,52,1711108
"2781","Pakistan",2019,53,1627183
"2782","Pakistan",2019,54,1552014
"2783","Pakistan",2019,55,1487068
"2784","Pakistan",2019,56,1431564
"2785","Pakistan",2019,57,1378663
"2786","Pakistan",2019,58,1321937
"2787","Pakistan",2019,59,1265977
"2788","Pakistan",2019,60,1209558
"2789","Pakistan",2019,61,1148379
"2790","Pakistan",2019,62,1082408
"2791","Pakistan",2019,63,1014087
"2792","Pakistan",2019,64,950168
"2793","Pakistan",2019,65,888803
"2794","Pakistan",2019,66,828595
"2795","Pakistan",2019,67,769476
"2796","Pakistan",2019,68,707403
"2797","Pakistan",2019,69,648871
"2798","Pakistan",2019,70,600448
"2799","Pakistan",2019,71,562802
"2800","Pakistan",2019,72,531647
"2801","Pakistan",2019,73,500922
"2802","Pakistan",2019,74,468922
"2803","Pakistan",2019,75,436548
"2804","Pakistan",2019,76,402361
"2805","Pakistan",2019,77,366841
"2806","Pakistan",2019,78,330976
"2807","Pakistan",2019,79,295774
"2808","Pakistan",2019,80,261516
"2809","Pakistan",2019,81,228478
"2810","Pakistan",2019,82,196601
"2811","Pakistan",2019,83,166530
"2812","Pakistan",2019,84,139079
"2813","Pakistan",2019,85,114326
"2814","Pakistan",2019,86,92320
"2815","Pakistan",2019,87,73052
"2816","Pakistan",2019,88,56535
"2817","Pakistan",2019,89,42902
"2818","Pakistan",2019,90,32058
"2819","Pakistan",2019,91,23595
"2820","Pakistan",2019,92,17056
"2821","Pakistan",2019,93,12024
"2822","Pakistan",2019,94,8254
"2823","Pakistan",2019,95,5524
"2824","Pakistan",2019,96,3598
"2825","Pakistan",2019,97,2278
"2826","Pakistan",2019,98,1397
"2827","Pakistan",2019,99,832
"2828","Pakistan",2019,100,1001
"2829","Pakistan",2020,0,4279969
"2830","Pakistan",2020,1,4228241
"2831","Pakistan",2020,2,4208388
"2832","Pakistan",2020,3,4189358
"2833","Pakistan",2020,4,4164738
"2834","Pakistan",2020,5,4164595
"2835","Pakistan",2020,6,4187998
"2836","Pakistan",2020,7,4201299
"2837","Pakistan",2020,8,4204994
"2838","Pakistan",2020,9,4199811
"2839","Pakistan",2020,10,4216199
"2840","Pakistan",2020,11,4254260
"2841","Pakistan",2020,12,4283542
"2842","Pakistan",2020,13,4302055
"2843","Pakistan",2020,14,4315146
"2844","Pakistan",2020,15,4339381
"2845","Pakistan",2020,16,4377925
"2846","Pakistan",2020,17,4404704
"2847","Pakistan",2020,18,4416348
"2848","Pakistan",2020,19,4417550
"2849","Pakistan",2020,20,4408087
"2850","Pakistan",2020,21,4382526
"2851","Pakistan",2020,22,4361254
"2852","Pakistan",2020,23,4319388
"2853","Pakistan",2020,24,4260240
"2854","Pakistan",2020,25,4196896
"2855","Pakistan",2020,26,4133443
"2856","Pakistan",2020,27,4069965
"2857","Pakistan",2020,28,3994724
"2858","Pakistan",2020,29,3911505
"2859","Pakistan",2020,30,3820572
"2860","Pakistan",2020,31,3728989
"2861","Pakistan",2020,32,3636114
"2862","Pakistan",2020,33,3514374
"2863","Pakistan",2020,34,3362996
"2864","Pakistan",2020,35,3214093
"2865","Pakistan",2020,36,3066329
"2866","Pakistan",2020,37,2924101
"2867","Pakistan",2020,38,2802083
"2868","Pakistan",2020,39,2647804
"2869","Pakistan",2020,40,2582390
"2870","Pakistan",2020,41,2485670
"2871","Pakistan",2020,42,2374683
"2872","Pakistan",2020,43,2270848
"2873","Pakistan",2020,44,2185563
"2874","Pakistan",2020,45,2111482
"2875","Pakistan",2020,46,2047326
"2876","Pakistan",2020,47,1991299
"2877","Pakistan",2020,48,1937671
"2878","Pakistan",2020,49,1904566
"2879","Pakistan",2020,50,1872555
"2880","Pakistan",2020,51,1834031
"2881","Pakistan",2020,52,1774462
"2882","Pakistan",2020,53,1698303
"2883","Pakistan",2020,54,1614070
"2884","Pakistan",2020,55,1538707
"2885","Pakistan",2020,56,1473505
"2886","Pakistan",2020,57,1417461
"2887","Pakistan",2020,58,1363928
"2888","Pakistan",2020,59,1306531
"2889","Pakistan",2020,60,1249877
"2890","Pakistan",2020,61,1192741
"2891","Pakistan",2020,62,1130881
"2892","Pakistan",2020,63,1064374
"2893","Pakistan",2020,64,995656
"2894","Pakistan",2020,65,931390
"2895","Pakistan",2020,66,869675
"2896","Pakistan",2020,67,809037
"2897","Pakistan",2020,68,749429
"2898","Pakistan",2020,69,686936
"2899","Pakistan",2020,70,628039
"2900","Pakistan",2020,71,579024
"2901","Pakistan",2020,72,540385
"2902","Pakistan",2020,73,508043
"2903","Pakistan",2020,74,476179
"2904","Pakistan",2020,75,443200
"2905","Pakistan",2020,76,409961
"2906","Pakistan",2020,77,375097
"2907","Pakistan",2020,78,339131
"2908","Pakistan",2020,79,303026
"2909","Pakistan",2020,80,268688
"2910","Pakistan",2020,81,235838
"2911","Pakistan",2020,82,203888
"2912","Pakistan",2020,83,173451
"2913","Pakistan",2020,84,145118
"2914","Pakistan",2020,85,119615
"2915","Pakistan",2020,86,96955
"2916","Pakistan",2020,87,77104
"2917","Pakistan",2020,88,60019
"2918","Pakistan",2020,89,45646
"2919","Pakistan",2020,90,34003
"2920","Pakistan",2020,91,24920
"2921","Pakistan",2020,92,17967
"2922","Pakistan",2020,93,12713
"2923","Pakistan",2020,94,8763
"2924","Pakistan",2020,95,5877
"2925","Pakistan",2020,96,3840
"2926","Pakistan",2020,97,2440
"2927","Pakistan",2020,98,1506
"2928","Pakistan",2020,99,900
"2929","Pakistan",2020,100,1104
"2930","Pakistan",2021,0,4273261
"2931","Pakistan",2021,1,4209284
"2932","Pakistan",2021,2,4200931
"2933","Pakistan",2021,3,4192313
"2934","Pakistan",2021,4,4178202
"2935","Pakistan",2021,5,4156329
"2936","Pakistan",2021,6,4157690
"2937","Pakistan",2021,7,4181777
"2938","Pakistan",2021,8,4195502
"2939","Pakistan",2021,9,4199473
"2940","Pakistan",2021,10,4195066
"2941","Pakistan",2021,11,4212216
"2942","Pakistan",2021,12,4250224
"2943","Pakistan",2021,13,4279337
"2944","Pakistan",2021,14,4297590
"2945","Pakistan",2021,15,4309920
"2946","Pakistan",2021,16,4333345
"2947","Pakistan",2021,17,4371308
"2948","Pakistan",2021,18,4397518
"2949","Pakistan",2021,19,4408834
"2950","Pakistan",2021,20,4407956
"2951","Pakistan",2021,21,4396164
"2952","Pakistan",2021,22,4370333
"2953","Pakistan",2021,23,4348847
"2954","Pakistan",2021,24,4306965
"2955","Pakistan",2021,25,4247671
"2956","Pakistan",2021,26,4184125
"2957","Pakistan",2021,27,4120901
"2958","Pakistan",2021,28,4057326
"2959","Pakistan",2021,29,3982103
"2960","Pakistan",2021,30,3899815
"2961","Pakistan",2021,31,3810006
"2962","Pakistan",2021,32,3718283
"2963","Pakistan",2021,33,3625308
"2964","Pakistan",2021,34,3503559
"2965","Pakistan",2021,35,3352834
"2966","Pakistan",2021,36,3204607
"2967","Pakistan",2021,37,3056901
"2968","Pakistan",2021,38,2914631
"2969","Pakistan",2021,39,2792474
"2970","Pakistan",2021,40,2638517
"2971","Pakistan",2021,41,2573287
"2972","Pakistan",2021,42,2476322
"2973","Pakistan",2021,43,2365165
"2974","Pakistan",2021,44,2261179
"2975","Pakistan",2021,45,2175975
"2976","Pakistan",2021,46,2101955
"2977","Pakistan",2021,47,2037476
"2978","Pakistan",2021,48,1981041
"2979","Pakistan",2021,49,1926924
"2980","Pakistan",2021,50,1893341
"2981","Pakistan",2021,51,1860814
"2982","Pakistan",2021,52,1821595
"2983","Pakistan",2021,53,1761476
"2984","Pakistan",2021,54,1684915
"2985","Pakistan",2021,55,1600505
"2986","Pakistan",2021,56,1524918
"2987","Pakistan",2021,57,1459230
"2988","Pakistan",2021,58,1402550
"2989","Pakistan",2021,59,1348277
"2990","Pakistan",2021,60,1290160
"2991","Pakistan",2021,61,1232750
"2992","Pakistan",2021,62,1174823
"2993","Pakistan",2021,63,1112302
"2994","Pakistan",2021,64,1045298
"2995","Pakistan",2021,65,976245
"2996","Pakistan",2021,66,911612
"2997","Pakistan",2021,67,849425
"2998","Pakistan",2021,68,788247
"2999","Pakistan",2021,69,728037
"3000","Pakistan",2021,70,665159
"3001","Pakistan",2021,71,605909
"3002","Pakistan",2021,72,556251
"3003","Pakistan",2021,73,516702
"3004","Pakistan",2021,74,483267
"3005","Pakistan",2021,75,450395
"3006","Pakistan",2021,76,416557
"3007","Pakistan",2021,77,382549
"3008","Pakistan",2021,78,347145
"3009","Pakistan",2021,79,310881
"3010","Pakistan",2021,80,275649
"3011","Pakistan",2021,81,242650
"3012","Pakistan",2021,82,210784
"3013","Pakistan",2021,83,180191
"3014","Pakistan",2021,84,151435
"3015","Pakistan",2021,85,125066
"3016","Pakistan",2021,86,101665
"3017","Pakistan",2021,87,81175
"3018","Pakistan",2021,88,63521
"3019","Pakistan",2021,89,48600
"3020","Pakistan",2021,90,36295
"3021","Pakistan",2021,91,26520
"3022","Pakistan",2021,92,19048
"3023","Pakistan",2021,93,13444
"3024","Pakistan",2021,94,9305
"3025","Pakistan",2021,95,6268
"3026","Pakistan",2021,96,4104
"3027","Pakistan",2021,97,2618
"3028","Pakistan",2021,98,1622
"3029","Pakistan",2021,99,975
"3030","Pakistan",2021,100,1215
"3031","Pakistan",2022,0,4282282
"3032","Pakistan",2022,1,4206005
"3033","Pakistan",2022,2,4183614
"3034","Pakistan",2022,3,4185857
"3035","Pakistan",2022,4,4181881
"3036","Pakistan",2022,5,4170357
"3037","Pakistan",2022,6,4149926
"3038","Pakistan",2022,7,4151955
"3039","Pakistan",2022,8,4176438
"3040","Pakistan",2022,9,4190419
"3041","Pakistan",2022,10,4195088
"3042","Pakistan",2022,11,4191381
"3043","Pakistan",2022,12,4208489
"3044","Pakistan",2022,13,4246328
"3045","Pakistan",2022,14,4275163
"3046","Pakistan",2022,15,4292731
"3047","Pakistan",2022,16,4304235
"3048","Pakistan",2022,17,4327188
"3049","Pakistan",2022,18,4364591
"3050","Pakistan",2022,19,4390300
"3051","Pakistan",2022,20,4399844
"3052","Pakistan",2022,21,4396891
"3053","Pakistan",2022,22,4384669
"3054","Pakistan",2022,23,4358702
"3055","Pakistan",2022,24,4337168
"3056","Pakistan",2022,25,4295126
"3057","Pakistan",2022,26,4235737
"3058","Pakistan",2022,27,4172284
"3059","Pakistan",2022,28,4109136
"3060","Pakistan",2022,29,4045344
"3061","Pakistan",2022,30,3971065
"3062","Pakistan",2022,31,3889709
"3063","Pakistan",2022,32,3799758
"3064","Pakistan",2022,33,3707921
"3065","Pakistan",2022,34,3614885
"3066","Pakistan",2022,35,3493640
"3067","Pakistan",2022,36,3343546
"3068","Pakistan",2022,37,3195308
"3069","Pakistan",2022,38,3047581
"3070","Pakistan",2022,39,2905190
"3071","Pakistan",2022,40,2783233
"3072","Pakistan",2022,41,2629596
"3073","Pakistan",2022,42,2564013
"3074","Pakistan",2022,43,2466814
"3075","Pakistan",2022,44,2355511
"3076","Pakistan",2022,45,2251619
"3077","Pakistan",2022,46,2166465
"3078","Pakistan",2022,47,2092143
"3079","Pakistan",2022,48,2027269
"3080","Pakistan",2022,49,1970348
"3081","Pakistan",2022,50,1915829
"3082","Pakistan",2022,51,1881722
"3083","Pakistan",2022,52,1848455
"3084","Pakistan",2022,53,1808543
"3085","Pakistan",2022,54,1747884
"3086","Pakistan",2022,55,1671033
"3087","Pakistan",2022,56,1586417
"3088","Pakistan",2022,57,1510394
"3089","Pakistan",2022,58,1444124
"3090","Pakistan",2022,59,1386700
"3091","Pakistan",2022,60,1331631
"3092","Pakistan",2022,61,1272729
"3093","Pakistan",2022,62,1214490
"3094","Pakistan",2022,63,1155790
"3095","Pakistan",2022,64,1092638
"3096","Pakistan",2022,65,1025194
"3097","Pakistan",2022,66,955790
"3098","Pakistan",2022,67,890669
"3099","Pakistan",2022,68,827889
"3100","Pakistan",2022,69,766052
"3101","Pakistan",2022,70,705252
"3102","Pakistan",2022,71,642003
"3103","Pakistan",2022,72,582374
"3104","Pakistan",2022,73,532184
"3105","Pakistan",2022,74,491834
"3106","Pakistan",2022,75,457437
"3107","Pakistan",2022,76,423672
"3108","Pakistan",2022,77,389076
"3109","Pakistan",2022,78,354430
"3110","Pakistan",2022,79,318632
"3111","Pakistan",2022,80,283176
"3112","Pakistan",2022,81,249291
"3113","Pakistan",2022,82,217213
"3114","Pakistan",2022,83,186608
"3115","Pakistan",2022,84,157619
"3116","Pakistan",2022,85,130780
"3117","Pakistan",2022,86,106537
"3118","Pakistan",2022,87,85325
"3119","Pakistan",2022,88,67054
"3120","Pakistan",2022,89,51590
"3121","Pakistan",2022,90,38768
"3122","Pakistan",2022,91,28407
"3123","Pakistan",2022,92,20345
"3124","Pakistan",2022,93,14310
"3125","Pakistan",2022,94,9881
"3126","Pakistan",2022,95,6686
"3127","Pakistan",2022,96,4400
"3128","Pakistan",2022,97,2810
"3129","Pakistan",2022,98,1750
"3130","Pakistan",2022,99,1058
"3131","Pakistan",2022,100,1334
"3132","India",1992,0,23685315
"3133","India",1992,1,22623689
"3134","India",1992,2,22080427
"3135","India",1992,3,21785486
"3136","India",1992,4,21523600
"3137","India",1992,5,21272525
"3138","India",1992,6,21027992
"3139","India",1992,7,20788530
"3140","India",1992,8,20552576
"3141","India",1992,9,20317947
"3142","India",1992,10,20083083
"3143","India",1992,11,19847248
"3144","India",1992,12,19609969
"3145","India",1992,13,19371123
"3146","India",1992,14,19130490
"3147","India",1992,15,18887071
"3148","India",1992,16,18640837
"3149","India",1992,17,18392591
"3150","India",1992,18,18142995
"3151","India",1992,19,17892862
"3152","India",1992,20,17648750
"3153","India",1992,21,17263012
"3154","India",1992,22,16741808
"3155","India",1992,23,16238662
"3156","India",1992,24,15749381
"3157","India",1992,25,15273953
"3158","India",1992,26,14812113
"3159","India",1992,27,14363780
"3160","India",1992,28,13927455
"3161","India",1992,29,13501623
"3162","India",1992,30,13086210
"3163","India",1992,31,12681100
"3164","India",1992,32,12285667
"3165","India",1992,33,11899811
"3166","India",1992,34,11523299
"3167","India",1992,35,11156089
"3168","India",1992,36,10797691
"3169","India",1992,37,10447547
"3170","India",1992,38,10105383
"3171","India",1992,39,9770999
"3172","India",1992,40,9443648
"3173","India",1992,41,9133825
"3174","India",1992,42,8825504
"3175","India",1992,43,8561656
"3176","India",1992,44,8299764
"3177","India",1992,45,8044133
"3178","India",1992,46,7793824
"3179","India",1992,47,7547655
"3180","India",1992,48,7304975
"3181","India",1992,49,7065150
"3182","India",1992,50,6827476
"3183","India",1992,51,6591322
"3184","India",1992,52,6356541
"3185","India",1992,53,6123159
"3186","India",1992,54,5891370
"3187","India",1992,55,5661502
"3188","India",1992,56,5433754
"3189","India",1992,57,5208094
"3190","India",1992,58,4984218
"3191","India",1992,59,4761655
"3192","India",1992,60,4539990
"3193","India",1992,61,4319037
"3194","India",1992,62,4099077
"3195","India",1992,63,3880590
"3196","India",1992,64,3663972
"3197","India",1992,65,3449820
"3198","India",1992,66,3238421
"3199","India",1992,67,3030124
"3200","India",1992,68,2824955
"3201","India",1992,69,2622692
"3202","India",1992,70,2423567
"3203","India",1992,71,2228016
"3204","India",1992,72,2036331
"3205","India",1992,73,1849327
"3206","India",1992,74,1668088
"3207","India",1992,75,1493530
"3208","India",1992,76,1326463
"3209","India",1992,77,1167464
"3210","India",1992,78,1017221
"3211","India",1992,79,876391
"3212","India",1992,80,744236
"3213","India",1992,81,621896
"3214","India",1992,82,511879
"3215","India",1992,83,414539
"3216","India",1992,84,329924
"3217","India",1992,85,257757
"3218","India",1992,86,197448
"3219","India",1992,87,148092
"3220","India",1992,88,108626
"3221","India",1992,89,77825
"3222","India",1992,90,54404
"3223","India",1992,91,37066
"3224","India",1992,92,24585
"3225","India",1992,93,15865
"3226","India",1992,94,9949
"3227","India",1992,95,6062
"3228","India",1992,96,3584
"3229","India",1992,97,2056
"3230","India",1992,98,1146
"3231","India",1992,99,618
"3232","India",1992,100,639
"3233","India",1993,0,23970410
"3234","India",1993,1,22922627
"3235","India",1993,2,22294446
"3236","India",1993,3,21906099
"3237","India",1993,4,21661181
"3238","India",1993,5,21429572
"3239","India",1993,6,21202035
"3240","India",1993,7,20973259
"3241","India",1993,8,20744442
"3242","India",1993,9,20515679
"3243","India",1993,10,20285750
"3244","India",1993,11,20053788
"3245","India",1993,12,19819502
"3246","India",1993,13,19582497
"3247","India",1993,14,19342619
"3248","India",1993,15,19099337
"3249","India",1993,16,18852317
"3250","India",1993,17,18602766
"3251","India",1993,18,18352096
"3252","India",1993,19,18101330
"3253","India",1993,20,17850376
"3254","India",1993,21,17605167
"3255","India",1993,22,17218880
"3256","India",1993,23,16697939
"3257","India",1993,24,16195475
"3258","India",1993,25,15706484
"3259","India",1993,26,15231422
"3260","India",1993,27,14770408
"3261","India",1993,28,14322548
"3262","India",1993,29,13886330
"3263","India",1993,30,13460746
"3264","India",1993,31,13045586
"3265","India",1993,32,12640335
"3266","India",1993,33,12244857
"3267","India",1993,34,11859073
"3268","India",1993,35,11483036
"3269","India",1993,36,11116145
"3270","India",1993,37,10757571
"3271","India",1993,38,10407141
"3272","India",1993,39,10064550
"3273","India",1993,40,9729788
"3274","India",1993,41,9401936
"3275","India",1993,42,9091138
"3276","India",1993,43,8781398
"3277","India",1993,44,8515434
"3278","India",1993,45,8251098
"3279","India",1993,46,7992746
"3280","India",1993,47,7739490
"3281","India",1993,48,7490371
"3282","India",1993,49,7244801
"3283","India",1993,50,7002048
"3284","India",1993,51,6761232
"3285","India",1993,52,6521671
"3286","India",1993,53,6283238
"3287","India",1993,54,6045961
"3288","India",1993,55,5810091
"3289","India",1993,56,5576022
"3290","India",1993,57,5344006
"3291","India",1993,58,5114038
"3292","India",1993,59,4885851
"3293","India",1993,60,4659003
"3294","India",1993,61,4433056
"3295","India",1993,62,4207951
"3296","India",1993,63,3984193
"3297","India",1993,64,3762329
"3298","India",1993,65,3542811
"3299","India",1993,66,3326043
"3300","India",1993,67,3112157
"3301","India",1993,68,2901594
"3302","India",1993,69,2694428
"3303","India",1993,70,2490676
"3304","India",1993,71,2290631
"3305","India",1993,72,2094771
"3306","India",1993,73,1903581
"3307","India",1993,74,1717921
"3308","India",1993,75,1538934
"3309","India",1993,76,1367463
"3310","India",1993,77,1204229
"3311","India",1993,78,1049865
"3312","India",1993,79,905041
"3313","India",1993,80,769129
"3314","India",1993,81,643307
"3315","India",1993,82,529987
"3316","India",1993,83,429608
"3317","India",1993,84,342241
"3318","India",1993,85,267651
"3319","India",1993,86,205239
"3320","India",1993,87,154112
"3321","India",1993,88,113171
"3322","India",1993,89,81181
"3323","India",1993,90,56816
"3324","India",1993,91,38756
"3325","India",1993,92,25740
"3326","India",1993,93,16629
"3327","India",1993,94,10442
"3328","India",1993,95,6368
"3329","India",1993,96,3771
"3330","India",1993,97,2167
"3331","India",1993,98,1207
"3332","India",1993,99,653
"3333","India",1993,100,676
"3334","India",1994,0,24224559
"3335","India",1994,1,23222694
"3336","India",1994,2,22598904
"3337","India",1994,3,22123197
"3338","India",1994,4,21784227
"3339","India",1994,5,21569233
"3340","India",1994,6,21361192
"3341","India",1994,7,21149124
"3342","India",1994,8,20930632
"3343","India",1994,9,20708672
"3344","India",1994,10,20484327
"3345","India",1994,11,20257077
"3346","India",1994,12,20026486
"3347","India",1994,13,19792349
"3348","India",1994,14,19554255
"3349","India",1994,15,19311763
"3350","India",1994,16,19064927
"3351","India",1994,17,18814588
"3352","India",1994,18,18562592
"3353","India",1994,19,18310706
"3354","India",1994,20,18059092
"3355","India",1994,21,17807038
"3356","India",1994,22,17560874
"3357","India",1994,23,17174382
"3358","India",1994,24,16654001
"3359","India",1994,25,16151654
"3360","India",1994,26,15662876
"3361","India",1994,27,15188558
"3362","India",1994,28,14728010
"3363","India",1994,29,14280314
"3364","India",1994,30,13844374
"3365","India",1994,31,13419083
"3366","India",1994,32,13003850
"3367","India",1994,33,12598552
"3368","India",1994,34,12203062
"3369","India",1994,35,11817680
"3370","India",1994,36,11441887
"3371","India",1994,37,11074737
"3372","India",1994,38,10715861
"3373","India",1994,39,10365054
"3374","India",1994,40,10022179
"3375","India",1994,41,9687006
"3376","India",1994,42,9358289
"3377","India",1994,43,9046085
"3378","India",1994,44,8734438
"3379","India",1994,45,8466024
"3380","India",1994,46,8198992
"3381","India",1994,47,7937723
"3382","India",1994,48,7681530
"3383","India",1994,49,7429506
"3384","India",1994,50,7180983
"3385","India",1994,51,6935052
"3386","India",1994,52,6690767
"3387","India",1994,53,6447452
"3388","India",1994,54,6204985
"3389","India",1994,55,5963459
"3390","India",1994,56,5723218
"3391","India",1994,57,5484752
"3392","India",1994,58,5248403
"3393","India",1994,59,5014201
"3394","India",1994,60,4781875
"3395","India",1994,61,4550896
"3396","India",1994,62,4320922
"3397","India",1994,63,4092095
"3398","India",1994,64,3864977
"3399","India",1994,65,3640189
"3400","India",1994,66,3418034
"3401","India",1994,67,3198756
"3402","India",1994,68,2982547
"3403","India",1994,69,2769892
"3404","India",1994,70,2561084
"3405","India",1994,71,2356247
"3406","India",1994,72,2155722
"3407","India",1994,73,1960187
"3408","India",1994,74,1770192
"3409","India",1994,75,1586666
"3410","India",1994,76,1410682
"3411","India",1994,77,1242987
"3412","India",1994,78,1084353
"3413","India",1994,79,935395
"3414","India",1994,80,795506
"3415","India",1994,81,665974
"3416","India",1994,82,549243
"3417","India",1994,83,445671
"3418","India",1994,84,355410
"3419","India",1994,85,278240
"3420","India",1994,86,213595
"3421","India",1994,87,160567
"3422","India",1994,88,118058
"3423","India",1994,89,84789
"3424","India",1994,90,59419
"3425","India",1994,91,40580
"3426","India",1994,92,26986
"3427","India",1994,93,17456
"3428","India",1994,94,10974
"3429","India",1994,95,6702
"3430","India",1994,96,3972
"3431","India",1994,97,2285
"3432","India",1994,98,1276
"3433","India",1994,99,690
"3434","India",1994,100,716
"3435","India",1995,0,24448034
"3436","India",1995,1,23492636
"3437","India",1995,2,22904204
"3438","India",1995,3,22430003
"3439","India",1995,4,22003242
"3440","India",1995,5,21694397
